"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"BEST1",0.0431779567029859,-0.706810088591583,0.064,0.135,1
"MKKS",0.0432377140721261,0.288324249623729,0.231,0.212,1
"VMP1",0.0433367616213269,0.470463553948485,0.5,0.346,1
"SLFN5",0.0435033314222948,-0.70975704560531,0.321,0.5,1
"EEF2",0.043619847695242,-0.00120454269222714,1,0.981,1
"EIF2AK2",0.0436474989348953,-0.650108611614403,0.141,0.288,1
"AC005562.1",0.043675030605793,-1.21963016608421,0,0.058,1
"MACROD1",0.043675030605793,-0.672995176211042,0,0.058,1
"ZNF470",0.043675030605793,-1.20520763632108,0,0.058,1
"ARMCX5-GPRASP2",0.043675030605793,-1.2073388854944,0,0.058,1
"IGLC3",0.043675030605793,-1.09267589647269,0,0.058,1
"KIF11",0.043675030605793,-1.01961428272264,0,0.058,1
"AC109460.4",0.0436750306057933,-0.825740299360684,0,0.058,1
"ACP6",0.0436750306057933,-1.48137224881424,0,0.058,1
"TTC28",0.0436750306057933,-0.746114723283518,0,0.058,1
"MTURN",0.0436750306057934,-1.20787999393081,0,0.058,1
"KHK",0.0436750306057934,-0.95557261067363,0,0.058,1
"CLTCL1",0.0436750306057936,-0.861992930377741,0,0.058,1
"ZFP69",0.0436750306057938,-0.547452779155945,0,0.058,1
"LSM11",0.043675030605794,-0.904409728061669,0,0.058,1
"COMMD5",0.0437605129513582,0.725331462188244,0.282,0.231,1
"TM2D3",0.0438219139061597,0.12822601132551,0.295,0.288,1
"AFDN",0.0438322357711696,1.36529822263747,0.09,0,1
"NFKBIA",0.043895449235318,-0.431211081986554,0.679,0.75,1
"OTUD6B",0.0439526035334736,0.452164717640601,0.115,0.096,1
"SLC30A7",0.0439680932589241,-0.115956132949774,0.167,0.115,1
"ZNF430",0.0439918438750319,0.4174183665565,0.231,0.269,1
"MAGED1",0.0442143821872635,0.925151785984691,0.295,0.154,1
"ZNF655",0.0443203993743882,0.267394201693093,0.436,0.346,1
"RABEP1",0.0447751854380746,0.264200555500792,0.372,0.346,1
"PHB",0.0447913770623948,-0.118223763263985,0.282,0.442,1
"ARAP2",0.0448881770656004,0.558192056324606,0.577,0.5,1
"ZNF419",0.0449359134724351,-1.17841915460386,0.013,0.077,1
"ARHGAP31",0.0449359134724351,-0.633032686910684,0.013,0.077,1
"PARP15",0.0449359134724353,-1.25175356559396,0.013,0.077,1
"RRP15",0.044966323402557,-0.0158196121826275,0.103,0.058,1
"BCL2A1",0.0449889036903583,0.800155065942036,0.295,0.192,1
"SUPT20H",0.0450794091900125,-0.41217533879221,0.218,0.385,1
"RASA2",0.0451559552154383,0.456124037575676,0.513,0.385,1
"MRPL41",0.0453230135263195,0.45333551101054,0.59,0.442,1
"PSMA7",0.0453304678939137,0.210401067076758,0.808,0.769,1
"MSH3",0.0454753855797566,1.08896695960888,0.218,0.115,1
"PRPS2",0.0455118285473722,-0.0864633799751442,0.205,0.154,1
"C16orf70",0.0455269254625006,0.122306290736497,0.09,0.038,1
"SLC35F5",0.0458270871045421,1.40949874575326,0.115,0.019,1
"TDRKH",0.0458270871045434,1.07788316636132,0.115,0.019,1
"MAGT1",0.0459347738538997,0.539591969598044,0.244,0.192,1
"STAMBP",0.0462436379539989,0.533603571619514,0.41,0.288,1
"ASB1",0.0462708888381293,-0.94917187259929,0.09,0.269,1
"AP003717.4",0.0464328043263215,0.180605761187364,0.103,0.038,1
"TP53RK",0.0464328043263223,0.925559756879721,0.103,0.038,1
"ZBTB4",0.046449205384667,1.52241293725077,0.192,0.077,1
"ETV6",0.0466096749124011,0.488129171469856,0.449,0.365,1
"LINC00892",0.046654496214381,0.0128185010785284,0.5,0.423,1
"CWF19L1",0.0466988981230394,0.61033282460977,0.128,0.077,1
"TOX2",0.0468412277017137,0.182076892527495,0.885,0.788,1
"SRD5A1",0.0468664364749847,-1.27913518754822,0.038,0.154,1
"PTDSS1",0.0472379119108995,0.459232076828498,0.577,0.442,1
"LYPLA1",0.0472515988844783,0.151474396700399,0.462,0.423,1
"NOP53",0.0472629201239962,-0.178040196210246,0.795,0.808,1
"ANKRD13C",0.047556500422958,-0.972305821594143,0.141,0.288,1
"ANKLE2",0.0475897600345847,0.444015257807155,0.269,0.154,1
"ACTR6",0.0476465141625182,-0.566156332168589,0.192,0.308,1
"BBS2",0.0477001033914835,0.717326337366492,0.141,0.135,1
"POMP",0.0477662456362791,0.417345851747145,0.564,0.5,1
"AIP",0.0478038054957713,0.664065567961716,0.615,0.462,1
"COX10-AS1",0.0479545572692775,-0.857477224507633,0.051,0.192,1
"SCARB2",0.0480382219829545,-1.25821849385979,0.013,0.077,1
"RRM2B",0.0484100070662831,0.530905304082153,0.09,0.058,1
"SSRP1",0.0484499963116124,0.643010116794634,0.346,0.231,1
"H3F3B",0.0485618993409352,0.147041429703932,1,1,1
"ODF2",0.0485915608313556,0.910640249556856,0.308,0.212,1
"EEF1G",0.0487995347964053,-0.0546750197533963,0.987,1,1
"GNG5",0.0489759732286199,0.234957241911837,0.846,0.75,1
"RPRD1A",0.048980407234378,-0.737952808962233,0.141,0.327,1
"EIF4E",0.0491180723883322,0.412008695689207,0.41,0.423,1
"CETN3",0.0491184105078164,-0.500245537481085,0.064,0.154,1
"GMFG",0.0491678000464357,0.161130788879555,0.923,0.769,1
"AC127521.1",0.0493794569302969,0.635648909526662,0.103,0.058,1
"TRBV11-2",0.0493794569302971,0.435737132953458,0.103,0.058,1
"RACGAP1",0.0493794569302978,0.349626152500214,0.103,0.058,1
"CCDC58",0.049379456930298,0.640521011310574,0.103,0.058,1
"GM2A",0.0498983794048404,0.151355559744615,0.128,0.115,1
"CIAO2B",0.050104335388657,-0.19599102323884,0.641,0.577,1
"SRGN",0.0501099827864632,0.169416911486,0.987,0.962,1
"PASK",0.0504615746286947,0.785080257696664,0.744,0.615,1
"METTL16",0.0506195325521687,-0.398131800748864,0.051,0.154,1
"ZNF561",0.0507650835478119,-0.0962861985726946,0.128,0.096,1
"SLC35E2A",0.0509636963688174,-0.846985584152637,0.064,0.192,1
"LASP1",0.0509992623280895,0.486698054203911,0.462,0.423,1
"LCK",0.0510100512418701,0.306088181057056,0.949,0.942,1
"ARF6",0.0510872658528265,-0.400691231682475,0.628,0.827,1
"ITFG1",0.0511375263721106,-0.633847010418781,0.218,0.346,1
"TRBV6-1",0.0511437705361996,1.26505398182449,0.167,0.077,1
"CENPX",0.0513647374724767,-0.729316728226399,0.256,0.519,1
"MPDU1",0.0514805650394813,1.00783312639309,0.205,0.115,1
"SDF4",0.0514970235308263,-0.0281943529568059,0.538,0.462,1
"RPS18",0.0517118015440359,-0.148338778425214,1,1,1
"NCKAP1",0.0517255873756041,0.79536533324181,0.09,0.019,1
"YWHAB",0.051856268688542,0.241230770151681,0.974,0.885,1
"MAZ",0.0518590739536878,0.554608192506331,0.705,0.596,1
"SRPRB",0.0518709534665209,0.437353147656694,0.167,0.173,1
"C1RL",0.0521096677083479,-0.861973465359224,0.077,0.173,1
"PEPD",0.0521994255491286,0.475715783045781,0.231,0.25,1
"ABHD17A",0.0522039696004036,0.252983899752049,0.833,0.692,1
"IGHV3-30",0.0522270793089523,-0.854498518350024,0.013,0.096,1
"RPL13A",0.0522497818746367,-0.278798541721937,0.987,1,1
"GPS2",0.0522620889914101,0.100801464246944,0.603,0.5,1
"SDF2L1",0.0523816404588499,0.677990459958704,0.487,0.385,1
"ADAM10",0.0525166154270426,0.558177305992097,0.513,0.404,1
"DNAJA1",0.0525355093478131,0.447559618908225,0.59,0.5,1
"RNF145",0.0525631003519176,0.197205213635602,0.385,0.423,1
"DDA1",0.0525975328800226,0.188985573785561,0.269,0.231,1
"ERGIC2",0.0526615531548112,0.478233246204602,0.397,0.365,1
"PPCS",0.0529699878601443,0.513045393223992,0.41,0.442,1
"RAC2",0.0529738043580736,0.114011716188638,0.962,0.942,1
"ACTB",0.0531355735139943,0.276254611821292,1,1,1
"ZNF780A",0.0536561388725063,1.5110457693912,0.077,0,1
"GYS1",0.0536561388725064,1.00576126867884,0.077,0,1
"C5orf63",0.0536561388725066,1.33097509632393,0.077,0,1
"C7orf25",0.0536561388725066,1.14323524178088,0.077,0,1
"SLC25A32",0.053786066371008,-0.00511971407043033,0.256,0.173,1
"KYAT3",0.0540423456286051,0.690213228241188,0.115,0.058,1
"TRIM16",0.0540423456286051,0.630645999102435,0.115,0.058,1
"MRPL57",0.0541519175084985,0.364195834977345,0.564,0.519,1
"ZNF268",0.0544729240084113,-0.401252573320644,0.038,0.096,1
"LIMA1",0.0545607228927138,0.940302011092908,0.333,0.288,1
"FAF1",0.0549530739458271,0.37945362214513,0.385,0.385,1
"XRN1",0.0549670337136871,-0.642850487243015,0.295,0.442,1
"ASPSCR1",0.0551867401756242,0.282385519909306,0.192,0.231,1
"GABARAP",0.0552329273785557,0.158252261989873,0.936,0.808,1
"C8orf82",0.0552669715567624,-0.534540036242693,0.103,0.212,1
"ZNF461",0.0554863474808277,-1.2190983637435,0.013,0.058,1
"AL359636.2",0.0554863474808277,-0.768769514785432,0.013,0.058,1
"TRAV13-2",0.0554863474808277,-0.758176120625804,0.013,0.058,1
"AC244213.1",0.0554863474808285,-0.911459765163083,0.013,0.058,1
"CTPS2",0.0554863474808285,-0.5709946616448,0.013,0.058,1
"ZNF678",0.0554863474808285,-0.729040591011301,0.013,0.058,1
"TSPAN33",0.0554863474808286,-0.685815887423108,0.013,0.058,1
"ZC3H4",0.0555408970327101,1.56377564639412,0.103,0.019,1
"AHDC1",0.0555408970327105,0.901453877573896,0.103,0.019,1
"ALDH16A1",0.0555408970327105,1.13786473476355,0.103,0.019,1
"PSMB4",0.0555778753298981,0.394677035735389,0.474,0.442,1
"TMOD3",0.0556183139048247,0.585156992964385,0.449,0.269,1
"MINDY4",0.0562173488699712,-0.626936892798381,0,0.038,1
"CTAG2",0.0562173488699712,-0.818176412875187,0,0.038,1
"LINC01137",0.0562173488699712,-0.707855606482653,0,0.038,1
"PI16",0.0562173488699712,-0.765253228065827,0,0.038,1
"FAM153A",0.0562173488699714,-0.593339379422568,0,0.038,1
"AF131215.6",0.0562173488699714,-0.885194290711977,0,0.038,1
"TAFA2",0.0562173488699714,-0.648583438798939,0,0.038,1
"CYP7B1",0.0562173488699715,-0.435539121599982,0,0.038,1
"ZC4H2",0.0562173488699715,-0.829922720972004,0,0.038,1
"AL135818.2",0.0562173488699716,-0.479856938041122,0,0.038,1
"EME1",0.0562173488699719,-0.377351720005989,0,0.038,1
"LST1",0.0562173488699719,-0.377351720005989,0,0.038,1
"PLCB1",0.0562173488699719,-0.905877470003459,0,0.038,1
"C1orf54",0.0562173488699719,-0.562174032277927,0,0.038,1
"AC026304.1",0.0562173488699719,-0.666418542796517,0,0.038,1
"AL133467.1",0.056217348869972,-0.611398845786617,0,0.038,1
"CCDC34",0.056217348869972,-0.680544857947035,0,0.038,1
"MICALL2",0.056217348869972,-0.336687462538048,0,0.038,1
"RARA-AS1",0.056217348869972,-0.336687462538048,0,0.038,1
"REXO5",0.056217348869972,-0.82776227009863,0,0.038,1
"AC008915.2",0.0562173488699721,-0.553292837704651,0,0.038,1
"AC090517.5",0.0562173488699721,-0.692654162556579,0,0.038,1
"CDC14B",0.0562173488699721,-0.746304458924886,0,0.038,1
"VASH1",0.0562173488699721,-0.553292837704651,0,0.038,1
"IGKV1-16",0.0562173488699722,-0.762468988984538,0,0.038,1
"BCORL1",0.0562173488699724,-1.14197904844479,0,0.038,1
"FAM220A",0.0562173488699724,-0.710793724309665,0,0.038,1
"PAXIP1",0.0562173488699725,-0.535759891503278,0,0.038,1
"AC004241.1",0.0562173488699725,-0.533046067918268,0,0.038,1
"AP004609.3",0.0562173488699725,-0.539294244406423,0,0.038,1
"SCX",0.0562173488699725,-0.715696931113401,0,0.038,1
"PPFIBP1",0.0562173488699726,-0.538689035145287,0,0.038,1
"ZNF850",0.0562173488699727,-0.556637014962889,0,0.038,1
"TRAV8-3",0.0562173488699727,-1.11196197580428,0,0.038,1
"SIRPB1",0.0562173488699732,-1.20254510684307,0,0.038,1
"CD99",0.0562466685742131,-0.0133551867703066,0.821,0.904,1
"FBXO30",0.0564768168089722,0.384549697887262,0.115,0.077,1
"RTP4",0.0564768168089724,0.631879840109755,0.115,0.077,1
"JMY",0.0566428576258343,0.795009529683003,0.269,0.192,1
"COA6",0.0566961451579304,0.0993721662176736,0.308,0.269,1
"MT1F",0.0570358254590375,0.0436720165788644,0.064,0.115,1
"SMAP2",0.0572171715167091,0.0430012556739019,0.667,0.788,1
"ITPKB",0.0573054375037132,0.286175927738675,0.59,0.577,1
"ZNF48",0.0573055087616451,0.658538124476627,0.167,0.077,1
"ATP2A2",0.0574313042251696,1.23659155633578,0.308,0.135,1
"AL645728.1",0.0574790888344226,0.756658384314603,0.09,0.038,1
"ATL2",0.0574790888344226,0.601712197048681,0.09,0.038,1
"FLCN",0.0574790888344226,0.369101935138075,0.09,0.038,1
"LINC01891",0.0575176469220036,1.19911308824075,0.064,0,1
"AFTPH",0.0576065778829826,0.869498142490547,0.397,0.269,1
"HACD3",0.0576355394901296,0.44898128154353,0.269,0.192,1
"NUP37",0.0579341421659857,0.854569942089086,0.167,0.096,1
"ARHGAP9",0.0580931117758514,-0.254915601165165,0.654,0.577,1
"C17orf75",0.0585404208687464,0.521868865703309,0.115,0.096,1
"ARID5A",0.0587148260758441,0.549530673799582,0.667,0.462,1
"ACOT13",0.0589564034363728,-1.09125609931482,0.051,0.192,1
"SLC20A1",0.0591280266401969,0.606275694543285,0.244,0.115,1
"MZF1-AS1",0.059196371549197,-0.779730604978429,0.026,0.115,1
"UGP2",0.0593407688827869,0.109801450982716,0.436,0.365,1
"LZTS2",0.0594015579460159,1.25650866289077,0.09,0,1
"TSNARE1",0.0594015579460159,1.42926027158488,0.09,0,1
"PLOD1",0.0594015579460166,1.19396327088735,0.09,0,1
"LDOC1",0.0594015579460176,1.31744365705043,0.09,0,1
"SUCLA2",0.059498494875363,0.122018346910429,0.154,0.096,1
"CDC14A",0.0595902592817449,-0.936749929429462,0.064,0.212,1
"COMMD3",0.0598965938740145,0.59984147569821,0.346,0.308,1
"C14orf93",0.0599308953322317,-1.19690985629776,0.026,0.135,1
"TMBIM4",0.0601410974737157,0.197343167470891,0.756,0.692,1
"ZDHHC24",0.0601712687900981,0.989084069799017,0.372,0.231,1
"EIF3E",0.0603527588261211,-0.436773795369095,0.846,0.827,1
"TYMP",0.060386361677047,0.32203649300918,0.115,0.115,1
"TRIM62",0.0606473944372087,0.742971835237875,0.077,0.019,1
"IRF9",0.0607128920090457,0.321569129370257,0.551,0.404,1
"LMF1",0.0608088942606311,-1.24695185348241,0.038,0.154,1
"KLHDC2",0.0609034817445475,-0.0674141012296492,0.269,0.404,1
"GLS",0.0609307950360591,0.124328634584196,0.513,0.615,1
"DARS2",0.0611460293086242,0.0636750935743708,0.09,0.058,1
"SLC35B1",0.0612361597276885,0.600476867915993,0.179,0.135,1
"DEAF1",0.0614479303844312,0.973308987494927,0.295,0.212,1
"GAN",0.061646481575436,0.647692614808429,0.103,0.038,1
"KIF1C",0.0616464815754375,0.631095777983047,0.103,0.038,1
"STX4",0.0617318801803821,0.000334563977230529,0.154,0.25,1
"MPC1",0.0618422560239122,1.41497033489826,0.333,0.192,1
"AARSD1",0.0619695062586947,1.10050056210544,0.218,0.115,1
"ADSS",0.0622520477647659,-0.414085155378132,0.244,0.404,1
"HNRNPR",0.0622696681430685,0.369705413767667,0.756,0.558,1
"SNHG17",0.0625735844615598,-0.594946649091821,0.141,0.269,1
"LTBP4",0.0629372920252542,0.188966540474196,0.192,0.192,1
"IFITM2",0.0632937644876134,-0.222925119983726,0.808,0.75,1
"DDX59",0.0633353856834791,-0.237874842881296,0.103,0.173,1
"SEPTIN2",0.0633932784000359,0.374388243846749,0.603,0.462,1
"RPS3A",0.0635165718732639,-0.0700601006965806,1,1,1
"DDX10",0.0635165754133022,-1.26255604856896,0.051,0.212,1
"NR3C1",0.0638209980486056,-0.52551956835007,0.769,0.712,1
"NCOA5",0.0638651659027991,0.579251841701122,0.231,0.115,1
"SEC11C",0.063875462663411,0.0905278875418554,0.551,0.519,1
"RHEB",0.0640620950264785,0.18175696193431,0.397,0.442,1
"AZIN1",0.0642568511918915,-0.523146292322889,0.218,0.423,1
"SPCS2",0.0642613497097075,-0.110930129406363,0.782,0.692,1
"CXCR5",0.0643746163447822,0.433256418912833,0.756,0.673,1
"TCEA3",0.0644387557801856,-1.56398083285923,0.013,0.077,1
"ACTN4",0.0644806268517174,0.270466415152599,0.333,0.308,1
"FKBP2",0.064519163752316,0.714850472997364,0.359,0.25,1
"EXOSC8",0.0646545683153505,0.286071544749307,0.269,0.173,1
"B4GALT7",0.064761672275018,0.57215889413694,0.192,0.058,1
"PPDPF",0.064835873034918,-0.451751865563828,0.872,1,1
"OTUD3",0.0649745968805665,-0.996795076275788,0.013,0.096,1
"MRPS5",0.0651094216792204,0.349428523912097,0.295,0.288,1
"PNPO",0.0651468485718018,-0.0359212604565156,0.077,0.135,1
"MTFR1",0.065186583964108,-0.622076443986913,0.013,0.077,1
"TREX1",0.065186583964108,-0.909029549872668,0.013,0.077,1
"PPP3CB",0.0653934395390473,0.70151665932182,0.333,0.25,1
"KCTD9",0.0654895205308037,0.427811003624241,0.103,0.058,1
"ZNF77",0.0654895205308037,0.590280249757452,0.103,0.058,1
"TSNAX",0.0655162742019059,0.727225378286528,0.321,0.25,1
"PDCL3",0.065622042163901,0.0886549888958028,0.154,0.25,1
"YLPM1",0.0660298486727515,1.12033857055637,0.256,0.135,1
"CHCHD7",0.0662560448192966,0.731337105920228,0.308,0.173,1
"SUMF2",0.0663704417513173,-0.0701589474585905,0.423,0.558,1
"LINC00944",0.0663853182832075,0.324688159968167,0.077,0.038,1
"BCDIN3D",0.0664579499050162,0.0454109783814198,0.09,0.096,1
"NEK7",0.0665334445355144,1.19276050289497,0.244,0.115,1
"CHIC2",0.0666185029754454,0.491866067338039,0.551,0.481,1
"CDKN1A",0.0667377394835859,1.21102246450405,0.077,0.019,1
"HIST1H4F",0.0667377394835866,1.38745760457534,0.077,0.019,1
"PLCH2",0.0667377394835869,0.688901590024832,0.077,0.019,1
"C18orf32",0.0668093043812335,-0.726107683947105,0.41,0.731,1
"ZNF410",0.0668208539511881,0.539893403383348,0.269,0.212,1
"CHD9",0.0668534795660487,0.696771974445857,0.308,0.192,1
"PDE4DIP",0.0670282082947307,-0.95778935994861,0.269,0.423,1
"TMEM14A",0.0673706382898452,0.868865765427669,0.179,0.115,1
"AKT1S1",0.0676208680285551,-0.680922817133934,0.064,0.135,1
"FZR1",0.0676680624892148,0.297046987292522,0.115,0.154,1
"IDNK",0.067716685967658,0.681956167787674,0.115,0.038,1
"ABL1",0.0677493296516099,0.974191521412566,0.09,0.019,1
"SNRK-AS1",0.0677493296516118,0.665748353372398,0.09,0.019,1
"AC005670.3",0.0677493296516127,1.40455204879323,0.09,0.019,1
"ZNF16",0.0677493296516127,0.541545290101893,0.09,0.019,1
"ATP9A",0.067758690123098,1.0838108908469,0.064,0,1
"FOXB1",0.0677586901230989,1.69796512421539,0.064,0,1
"AC139720.1",0.067758690123099,0.920026521330115,0.064,0,1
"TIPARP-AS1",0.0677586901231,1.08886916474091,0.064,0,1
"NPDC1",0.0678981473838339,0.40916192040048,0.346,0.327,1
"POLDIP3",0.0679934184549154,-0.879589634120947,0.141,0.308,1
"IL10RA",0.0681505548989944,-0.901727234534309,0.141,0.212,1
"MID1IP1",0.0682139803638653,-0.97044230790697,0.09,0.327,1
"MGAT5",0.0683393136509848,0.698088464396196,0.333,0.212,1
"KDM4A",0.0684352441685792,-0.345628026372457,0.154,0.25,1
"TWF2",0.068458215994452,-0.270655421127553,0.449,0.577,1
"SLC25A3",0.0685419869009212,-0.0546601228994803,0.808,0.808,1
"RAB3GAP2",0.0688309594649363,-0.247402694961928,0.179,0.288,1
"PNPLA2",0.0688738502608945,0.108158134743808,0.5,0.385,1
"ZNF131",0.0688755609549563,-0.181182692847642,0.167,0.269,1
"NAXE",0.0690690031870083,0.325404731856107,0.385,0.423,1
"PAPOLG",0.0692220124775568,-0.0199421345904018,0.103,0.192,1
"ZBTB10",0.0694335549455068,1.05228154648926,0.487,0.327,1
"POLD3",0.0695830225013195,-0.00141387219952427,0.09,0.154,1
"SMAD2",0.0696338385160127,-0.368228470150708,0.269,0.385,1
"PRMT1",0.0697797460012874,0.219786614305908,0.5,0.442,1
"PLSCR3",0.0699039320544124,-0.202139891334205,0.269,0.365,1
"SPATA5L1",0.0699177850701278,-0.651990815997893,0.013,0.058,1
"ZNF682",0.0699177850701278,-0.645022837819304,0.013,0.058,1
"CDCA3",0.0699177850701281,-0.477834008381218,0.013,0.058,1
"AMY2B",0.0699177850701289,-0.257724412803464,0.013,0.058,1
"ZNF613",0.0699177850701289,-0.697425968380154,0.013,0.058,1
"PSMA3",0.0700498221375944,0.00986317136185888,0.551,0.5,1
"AKR1B1",0.0701020346301798,0.692565443993465,0.282,0.231,1
"METTL23",0.0701271394853633,1.04860174172504,0.346,0.231,1
"GNAQ",0.0707522950147469,-1.09121398520815,0.026,0.096,1
"RNF19A",0.0707795948813905,-0.107375271005823,0.808,0.769,1
"TRIM13",0.0711219117804771,-0.987479155371324,0.103,0.154,1
"LARP1B",0.0712983581150646,-1.51074404921254,0.026,0.135,1
"APBA3",0.07154702009877,0.327530814593078,0.244,0.231,1
"NAA50",0.0717154941662949,-0.181605719125424,0.256,0.25,1
"RHOB",0.0719360931015054,-0.226582933062199,0.167,0.308,1
"LRRC28",0.0721247620156548,-0.449154076414979,0.051,0.154,1
"RYBP",0.0721300744176816,1.3042957207755,0.077,0,1
"AC111182.1",0.072130074417682,1.12594622547074,0.077,0,1
"AL356599.1",0.0721300744176823,1.26365964495423,0.077,0,1
"IFT46",0.0721300744176823,1.24497983876689,0.077,0,1
"TACC3",0.0721726218026376,0.487428716321445,0.436,0.346,1
"MED10",0.0723055557062332,0.549882155621667,0.474,0.346,1
"RMND5B",0.0724082237870187,0.514680012992853,0.231,0.173,1
"HIST1H2BK",0.0727769292822578,-1.441922765494,0.026,0.154,1
"MICOS13",0.072838258112541,0.208313006649827,0.436,0.385,1
"NDUFA4",0.0728406203538891,0.322677681459804,0.936,0.808,1
"TMEM230",0.0730377675542878,-0.297546271342687,0.538,0.692,1
"THEMIS",0.0731648887176053,0.960584540776299,0.372,0.327,1
"RAD54L2",0.0731857529483177,-0.596796378299149,0.026,0.096,1
"TRNT1",0.0732048641773104,0.481160866557332,0.179,0.115,1
"NIFK",0.0732230339251821,-0.571041354139166,0.231,0.404,1
"CNOT9",0.0733549660342472,0.570385667215848,0.256,0.231,1
"TRAV35",0.0737711091250691,-0.0876407017233189,0.833,0.75,1
"RPS23",0.0739841645857761,0.0169101376066525,1,1,1
"CCDC117",0.0739871635535709,1.13683815650236,0.103,0.019,1
"PDCD1",0.0739978655567376,-0.13114262543885,0.846,0.788,1
"CHST12",0.0740253659163177,0.359264359789953,0.077,0.038,1
"PFN1",0.0740628641155187,0.193231544781074,1,1,1
"ANKRD10",0.0742424623542347,1.02491582098646,0.5,0.25,1
"ZBTB21",0.0743933370855825,0.315646980706469,0.128,0.077,1
"MON2",0.0745604698662067,0.750145830444224,0.256,0.154,1
"RNF144A",0.0748392087835535,-1.11809783948302,0.038,0.115,1
"PFKFB3",0.0748999689790831,0.270167050219189,0.385,0.327,1
"ABR",0.0750602392860127,-0.641040847298567,0.077,0.173,1
"AL355816.2",0.0751600987308653,-1.49239143304619,0,0.115,1
"M6PR",0.0751750390986786,0.288264531371457,0.577,0.635,1
"VANGL1",0.0751826552825301,0.716000627424748,0.09,0.038,1
"NGDN",0.0751832607317629,0.541420790766666,0.333,0.269,1
"WAS",0.0755603778528084,0.109578716434016,0.654,0.615,1
"ACTR1B",0.0761140530896236,-0.766034035068554,0.231,0.423,1
"EDRF1",0.0761774145670573,-0.372210748638967,0.179,0.212,1
"EHBP1L1",0.0762232785187486,1.76592119357866,0.256,0.115,1
"MIGA1",0.0768974923939211,0.610856118944379,0.205,0.115,1
