"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MRPL3",2.08775439069487e-137,0.258473259487393,0.413,0.21,7.64138984538229e-133,"3","MRPL3"
"CCNI",1.68102967997905e-136,0.293063010542312,0.977,0.899,6.15273673169132e-132,"3","CCNI"
"BIRC6.1",1.96147464272366e-136,0.254576493592455,0.482,0.259,7.17919333983287e-132,"3","BIRC6"
"VEGFB",2.73688508920736e-136,0.286275208443359,0.457,0.245,1.00172731150079e-131,"3","VEGFB"
"TNIK.1",5.10133792069905e-136,0.284754384703647,0.511,0.284,1.86714069235506e-131,"3","TNIK"
"TMIGD2.2",9.14393337024221e-136,-0.480371567804362,0.037,0.188,3.34677105284235e-131,"3","TMIGD2"
"CITED4.1",1.8915973848501e-135,-0.482898703224735,0.03,0.177,6.92343558828984e-131,"3","CITED4"
"RGS10.1",6.51460243037538e-135,0.375859637316407,0.876,0.696,2.38440963554169e-130,"3","RGS10"
"UBA2",1.06042763942876e-134,0.261509717264831,0.557,0.312,3.88127120307321e-130,"3","UBA2"
"CSGALNACT1.1",3.8743980125183e-134,-0.514123903181258,0.053,0.207,1.41806841656182e-129,"3","CSGALNACT1"
"SUZ12",9.56720499543307e-134,0.258158991212824,0.524,0.289,3.50169270037846e-129,"3","SUZ12"
"RAD21",1.2780132285834e-133,0.320404675524342,0.759,0.501,4.6776562179381e-129,"3","RAD21"
"PIN1",2.96826965645907e-133,0.262527592628199,0.481,0.259,1.08641637696058e-128,"3","PIN1"
"MARCH6",3.09168290757638e-133,0.254724507424621,0.444,0.235,1.13158686100203e-128,"3","MARCH6"
"CDKN2D",8.70915635192237e-133,-0.554906067696987,0.124,0.284,3.18763831636711e-128,"3","CDKN2D"
"CUL3",1.44527960658941e-131,0.252991181985854,0.533,0.296,5.28986788807789e-127,"3","CUL3"
"CALM3",1.64768318012952e-131,0.388929012112144,0.804,0.597,6.03068520759205e-127,"3","CALM3"
"CLEC2D.1",4.73217209338712e-131,0.327909380974732,0.733,0.488,1.73202230790062e-126,"3","CLEC2D"
"C4orf3.1",9.1451654912239e-131,0.31363748562262,0.724,0.463,3.34722202144286e-126,"3","C4orf3"
"EID1.1",1.04216901189164e-130,0.308450834625752,0.754,0.499,3.81444280042458e-126,"3","EID1"
"TNFSF8",2.92984440611046e-129,0.349266023944785,0.494,0.282,1.07235235108049e-124,"3","TNFSF8"
"CREB1",3.03243974182069e-129,0.252816810875674,0.415,0.217,1.10990326990379e-124,"3","CREB1"
"SDF4",3.22300908802253e-129,0.256719930102527,0.542,0.303,1.17965355630713e-124,"3","SDF4"
"RCSD1.1",3.35401643953889e-129,-0.545332115034384,0.325,0.475,1.22760355703563e-124,"3","RCSD1"
"PFDN5",4.85418773411678e-129,-0.279309584014689,0.993,0.976,1.77668125256408e-124,"3","PFDN5"
"SNRPB",5.81299478141087e-129,0.324883935334934,0.738,0.487,2.12761421994419e-124,"3","SNRPB"
"TSPO",1.17889050518546e-128,0.324812000857196,0.702,0.461,4.31485713802931e-124,"3","TSPO"
"PSMB1",2.29009492976684e-128,0.309673293755801,0.756,0.502,8.38197645243962e-124,"3","PSMB1"
"TXNL4A",3.77980791605751e-128,0.292339137562427,0.608,0.362,1.38344749535621e-123,"3","TXNL4A"
"OFD1",7.17523646721602e-128,0.265722092537868,0.506,0.281,2.62620829936573e-123,"3","OFD1"
"TRIR",1.32043193072893e-127,0.314643809055626,0.902,0.715,4.83291290966096e-123,"3","TRIR"
"SERINC3.1",5.44432722340527e-127,0.250504094724079,0.517,0.289,1.99267820703856e-122,"3","SERINC3"
"SYNE1.1",5.61208731209984e-127,0.26837312162555,0.486,0.271,2.05408007710166e-122,"3","SYNE1"
"OPTN.3",8.4129375858004e-127,0.263544638104098,0.501,0.277,3.0792192857788e-122,"3","OPTN"
"PUF60",2.2715363911076e-126,0.254438633584747,0.562,0.318,8.31405034509294e-122,"3","PUF60"
"KHDRBS1",2.97674717659813e-126,0.312154878138522,0.797,0.556,1.08951923410668e-121,"3","KHDRBS1"
"SNX3",3.27047511422953e-126,0.263420925591817,0.634,0.373,1.19702659655915e-121,"3","SNX3"
"IRF1.1",6.23172724157921e-126,-0.740632904306454,0.46,0.556,2.28087448769041e-121,"3","IRF1"
"PDE7A.2",6.98045744539865e-126,-0.662025163764627,0.361,0.482,2.55491722959036e-121,"3","PDE7A"
"CLPP",1.40089982320287e-125,0.259160786905459,0.538,0.304,5.12743344290483e-121,"3","CLPP"
"TPR.1",5.67639763330828e-125,0.292076813695277,0.701,0.448,2.07761829776717e-120,"3","TPR"
"GRB2.1",8.57767948478528e-125,0.276862499506164,0.658,0.401,3.13951646822626e-120,"3","GRB2"
"DPP4",1.69341388831456e-124,-0.397683292413815,0.009,0.136,6.19806417262011e-120,"3","DPP4"
"DHRS3",4.12766291092241e-124,-0.387390845894081,0.007,0.134,1.51076590202671e-119,"3","DHRS3"
"PCM1.1",4.75491338322391e-124,0.275808804755515,0.605,0.362,1.74034584739378e-119,"3","PCM1"
"SELPLG.1",2.02869533556529e-123,-0.570167998559537,0.208,0.362,7.42522779770252e-119,"3","SELPLG"
"HCLS1.1",8.0584186984111e-123,0.301931712640505,0.889,0.681,2.94946182780545e-118,"3","HCLS1"
"ATP5MPL",1.15135476261519e-122,0.296366725472816,0.688,0.438,4.21407356664785e-118,"3","ATP5MPL"
"RASSF3",1.42039863736295e-122,-0.436750889776487,0.041,0.181,5.19880105261213e-118,"3","RASSF3"
"STUB1",2.1193278333661e-122,0.270128219670754,0.61,0.363,7.75695180290326e-118,"3","STUB1"
"NUCKS1",2.61246834885995e-122,0.304711362710846,0.699,0.453,9.56189540366229e-118,"3","NUCKS1"
"WNK1.1",1.8133746687004e-121,0.30005544287186,0.605,0.372,6.63713262491034e-117,"3","WNK1"
"GYPC.1",3.34397845868822e-121,0.318584767466311,0.906,0.733,1.22392955566447e-116,"3","GYPC"
"LFNG",3.6492587114651e-121,-0.428508583555805,0.025,0.158,1.33566518098334e-116,"3","LFNG"
"FIS1",1.20357655219315e-120,0.299090472279667,0.615,0.379,4.40521053868215e-116,"3","FIS1"
"MALAT1",2.26433441443786e-120,-0.310909074292034,0.999,1,8.287690390284e-116,"3","MALAT1"
"SNHG15.1",2.31411402115841e-120,-0.554107328273165,0.185,0.334,8.46988872884191e-116,"3","SNHG15"
"STAT1.1",2.67631229951436e-120,0.288426411005182,0.507,0.29,9.79557064745249e-116,"3","STAT1"
"HNRNPU",3.70625797964251e-120,0.309896859932488,0.907,0.726,1.35652748312895e-115,"3","HNRNPU"
"CGGBP1",3.7069532765643e-120,0.251699852677042,0.555,0.32,1.3567819687553e-115,"3","CGGBP1"
"SYNRG.1",7.57010583836813e-120,0.252600573440412,0.564,0.33,2.77073443790112e-115,"3","SYNRG"
"CYTIP",1.39756378085332e-119,-0.454433566656372,0.686,0.727,5.11522319430124e-115,"3","CYTIP"
"BIN2",2.44428867391239e-119,-0.541923804402221,0.46,0.54,8.94634097538673e-115,"3","BIN2"
"AC004832.6.1",5.57738036218324e-119,-0.527289918629521,0.014,0.139,2.04137698636269e-114,"3","AC004832.6"
"GPR132",6.05831449145787e-119,-0.374916275396395,0.007,0.128,2.21740368701849e-114,"3","GPR132"
"PITHD1",6.44279721440461e-119,0.253382543761214,0.522,0.295,2.35812820844423e-114,"3","PITHD1"
"ITM2B.1",8.85565194450460e-119,-0.333355511538513,0.971,0.948,3.24125716820813e-114,"3","ITM2B"
"REST",9.51822673024661e-119,0.284035062460804,0.629,0.387,3.48376616553756e-114,"3","REST"
"SNHG5.1",1.75861864097397e-118,-0.478414151786372,0.641,0.671,6.43672008782881e-114,"3","SNHG5"
"COX4I1.3",5.78621848099283e-118,-0.294060011229873,0.987,0.965,2.11781382622819e-113,"3","COX4I1"
"CCNH.1",7.52373874707512e-118,-0.590381688686297,0.429,0.521,2.75376361881697e-113,"3","CCNH"
"AUP1.1",1.35560081435431e-117,0.272366607529788,0.68,0.417,4.9616345406182e-113,"3","AUP1"
"NHP2",4.22197588459171e-117,0.285845589949024,0.528,0.31,1.54528539351941e-112,"3","NHP2"
"AIP",4.80276878490069e-117,0.285321772850699,0.644,0.4,1.7578614029615e-112,"3","AIP"
"PSME1",7.52012120469151e-117,0.291333871960053,0.918,0.751,2.75243956212914e-112,"3","PSME1"
"CD44.1",9.57651654308715e-117,-0.431336623396553,0.803,0.802,3.50510081993533e-112,"3","CD44"
"HLA-DRA",1.48214969564017e-116,0.337825925155175,0.135,0.047,5.42481610101258e-112,"3","HLA-DRA"
"ARL4A.3",1.75092269303064e-116,-0.622245702139174,0.135,0.281,6.40855214876146e-112,"3","ARL4A"
"HLA-DRB1",2.15385606953523e-116,0.265296414496779,0.153,0.056,7.88332860010589e-112,"3","HLA-DRB1"
"OGA.1",2.26578293237897e-116,0.256540952590117,0.603,0.364,8.29299211080028e-112,"3","OGA"
"HSPE1",6.40814709236258e-116,0.282214986396536,0.64,0.402,2.34544591727563e-111,"3","HSPE1"
"VPS28",7.4031890057797e-116,0.277143329193653,0.737,0.484,2.70964120800543e-111,"3","VPS28"
"NR4A3.2",1.06168856685545e-115,-0.493264986453658,0.047,0.184,3.88588632354763e-111,"3","NR4A3"
"TCEA3",1.73203861942017e-115,-0.407491634183754,0.021,0.148,6.33943455093977e-111,"3","TCEA3"
"APBA2",2.7242050698399e-114,-0.415623855974414,0.035,0.167,9.97086297612103e-110,"3","APBA2"
"ISG15",2.7526932024163e-114,0.263667861190458,0.39,0.209,1.00751323901639e-109,"3","ISG15"
"STK24",4.47786634718342e-114,0.26131852236707,0.581,0.348,1.6389438617326e-109,"3","STK24"
"C17orf49",2.54189724237501e-113,0.252796453814003,0.533,0.311,9.30359809681676e-109,"3","C17orf49"
"SHISA5.1",2.92854767430911e-113,0.261063525381928,0.653,0.403,1.07187773427388e-108,"3","SHISA5"
"UQCRB.1",3.60389698633329e-113,-0.371099333130139,0.893,0.872,1.31906233596785e-108,"3","UQCRB"
"SNHG3.1",5.87942717450372e-113,-0.557705324553158,0.228,0.363,2.15192914014011e-108,"3","SNHG3"
"LTBP3",6.49040697852876e-113,0.253756180386013,0.472,0.269,2.37555385821131e-108,"3","LTBP3"
"ENSA",9.82964605280131e-113,0.274032726852195,0.597,0.364,3.59774875178581e-108,"3","ENSA"
"FAAP20",3.14943695907532e-112,0.257775929878129,0.537,0.317,1.15272542139116e-107,"3","FAAP20"
"TAGLN2.2",4.22795916068207e-112,-0.626636683206178,0.581,0.621,1.54747533240125e-107,"3","TAGLN2"
"PHYKPL",1.65678128330551e-111,0.268885768647119,0.576,0.347,6.0639851750265e-107,"3","PHYKPL"
"LAMP1",1.7731499466503e-111,0.276757934634522,0.687,0.439,6.48990611973478e-107,"3","LAMP1"
"IFRD1.1",1.77550096479472e-111,0.25044277120124,0.499,0.285,6.49851108124514e-107,"3","IFRD1"
"N4BP2L2.1",1.87355767036859e-111,0.281738431794189,0.827,0.59,6.85740842931607e-107,"3","N4BP2L2"
"MYL12B",5.56175809080751e-111,0.269013649354943,0.9,0.705,2.03565907881646e-106,"3","MYL12B"
"SORBS3",1.48912477919518e-110,-0.386855440357464,0.032,0.159,5.45034560433226e-106,"3","SORBS3"
"TOB1.1",2.53625185023175e-110,-0.623196729973141,0.303,0.418,9.28293539703322e-106,"3","TOB1"
"SEPTIN2",6.36211351847923e-110,0.256851445057165,0.606,0.374,2.32859716889858e-105,"3","SEPTIN2"
"TAX1BP1",9.94337897879094e-110,0.274041707775298,0.693,0.45,3.63937614002727e-105,"3","TAX1BP1"
"COX7B",9.77931659856574e-109,0.281178128808991,0.666,0.433,3.57932766824105e-104,"3","COX7B"
"CDC25B",2.86305965535842e-108,-0.532521799763345,0.18,0.319,1.04790846445774e-103,"3","CDC25B"
"XRCC6",3.73110577019057e-108,0.286716885744274,0.814,0.586,1.36562202294745e-103,"3","XRCC6"
"SPOCK2.1",4.73612399509896e-108,0.299085336206051,0.908,0.738,1.73346874344617e-103,"3","SPOCK2"
"CD164.1",2.94746165581461e-106,0.254984384779113,0.704,0.46,1.07880044064471e-101,"3","CD164"
"H1FX",3.77628746419778e-104,0.457763801651725,0.761,0.604,1.38215897477103e-99,"3","H1FX"
"PIM2.1",6.99304162038089e-104,0.492009664244619,0.603,0.428,2.55952316347561e-99,"3","PIM2"
"HEBP2",2.30733942147959e-103,-0.524537996112553,0.245,0.368,8.44509301655744e-99,"3","HEBP2"
"IER2.3",2.75111291610881e-103,-0.774699666553071,0.693,0.707,1.00693483842498e-98,"3","IER2"
"MARCKSL1",6.00976022950629e-103,0.312307813866908,0.56,0.352,2.1996323416016e-98,"3","MARCKSL1"
"GSTM2.1",6.15093224694141e-103,-0.422444517034834,0.048,0.174,2.25130271170303e-98,"3","GSTM2"
"EWSR1",6.81077228988445e-103,0.273569173930831,0.774,0.54,2.49281076582061e-98,"3","EWSR1"
"SEC61G",1.62093345508037e-102,0.252052570785781,0.652,0.414,5.93277853893967e-98,"3","SEC61G"
"RNF125.1",4.50540018430466e-102,-0.606117646633629,0.32,0.425,1.64902152145735e-97,"3","RNF125"
"WSB1",1.21062864224393e-101,0.254174733100964,0.634,0.401,4.43102189347702e-97,"3","WSB1"
"DDIT3.1",1.22026168984676e-101,-0.560591846176912,0.123,0.254,4.46627981100813e-97,"3","DDIT3"
"UQCRH",5.07865016572827e-101,0.277910229511483,0.849,0.648,1.8588367471582e-96,"3","UQCRH"
"SYTL1",1.1069053276629e-100,-0.515176620314433,0.258,0.382,4.05138418977898e-96,"3","SYTL1"
"WHAMM.1",4.97476940624697e-100,-0.543395834380724,0.221,0.345,1.82081535038045e-95,"3","WHAMM"
"BEX3",5.56178801316944e-100,-0.381910293798792,0.036,0.156,2.03567003070015e-95,"3","BEX3"
"HECA.1",6.28644711123654e-100,-0.555614516143249,0.297,0.404,2.30090250718369e-95,"3","HECA"
"TAP1.1",1.52863201685682e-99,0.251154576179481,0.561,0.342,5.59494604489764e-95,"3","TAP1"
"MHENCR.1",2.4265442719094e-99,-0.457383218084548,0.075,0.203,8.8813946896156e-95,"3","MHENCR"
"MDH2",5.59424521203652e-99,0.254598569185956,0.652,0.417,2.04754969005749e-94,"3","MDH2"
"OST4",9.39695486641102e-99,0.258562875248646,0.908,0.744,3.4393794506551e-94,"3","OST4"
"OXNAD1.2",1.23457441140503e-98,-0.501624037949428,0.482,0.556,4.51866580318354e-94,"3","OXNAD1"
"CUTA",1.40371274496137e-98,0.282264285983108,0.839,0.637,5.13772901783312e-94,"3","CUTA"
"PLK3.1",2.11319262027845e-98,-0.532396606079765,0.29,0.407,7.73449630948115e-94,"3","PLK3"
"HELB",2.29240357813256e-98,-0.424287230132408,0.064,0.191,8.390426336323e-94,"3","HELB"
"NDUFB11",2.91850880728367e-98,0.272485705640752,0.825,0.607,1.0682034085539e-93,"3","NDUFB11"
"THEM4",6.82710610913998e-97,-0.517695873269491,0.2,0.325,2.49878910700632e-92,"3","THEM4"
"ELF1.1",7.33084262399604e-97,0.272203539693292,0.821,0.611,2.68316170880879e-92,"3","ELF1"
"NFKBID",7.59698071215358e-97,0.454994666002086,0.155,0.064,2.78057091045533e-92,"3","NFKBID"
"RNF144A",1.59503243562657e-96,-0.379041576549392,0.031,0.146,5.83797821763681e-92,"3","RNF144A"
"AL135905.2.1",1.82300775202842e-96,-0.570726441638648,0.253,0.367,6.6723906731992e-92,"3","AL135905.2"
"RTRAF",3.46963912028251e-96,0.254684384155927,0.719,0.482,1.2699226144146e-91,"3","RTRAF"
"OSBPL8",6.00994021941831e-96,0.255307441437146,0.569,0.357,2.1996982197093e-91,"3","OSBPL8"
"FKBP11.1",1.08005544013828e-95,-0.391527706058264,0.045,0.163,3.95311091645011e-91,"3","FKBP11"
"RNF157",1.46059003404426e-95,-0.30714572286794,0.005,0.104,5.34590558360541e-91,"3","RNF157"
"ABRACL.1",2.91577092982422e-95,0.261521381825727,0.693,0.461,1.06720131802496e-90,"3","ABRACL"
"SEPTIN9",6.15693695478176e-95,0.286258284503542,0.922,0.799,2.25350049481967e-90,"3","SEPTIN9"
"CD3G.1",9.16175959375726e-95,0.258600534802075,0.905,0.755,3.35329562891109e-90,"3","CD3G"
"MTDH.1",2.38834040546572e-94,0.258377073127728,0.75,0.522,8.74156471804507e-90,"3","MTDH"
"GUK1",2.93064561141144e-94,0.269994007122031,0.771,0.548,1.0726456002327e-89,"3","GUK1"
"SNHG7.1",3.24683187196699e-94,-0.510911526702358,0.406,0.487,1.18837293345864e-89,"3","SNHG7"
"PNRC1.1",5.08226515263826e-94,-0.295919033831186,0.987,0.969,1.86015986851713e-89,"3","PNRC1"
"LEF1-AS1.1",7.21510123654023e-94,-0.36942489508379,0.033,0.145,2.64079920358609e-89,"3","LEF1-AS1"
"PRPF38B",5.03893075465775e-93,0.255886387043866,0.748,0.521,1.84429904551228e-88,"3","PRPF38B"
"SOCS3.2",1.62048024811071e-92,-0.517452811611734,0.273,0.411,5.93111975611003e-88,"3","SOCS3"
"DYNLT1.1",1.97562141306864e-92,-0.537672048024688,0.205,0.324,7.23097193397252e-88,"3","DYNLT1"
"HNRNPDL",9.30801251223694e-92,-0.312136590175777,0.905,0.883,3.40682565960384e-87,"3","HNRNPDL"
"MT-ND6.1",1.39747185540734e-91,0.313005580622058,0.923,0.833,5.11488673797639e-87,"3","MT-ND6"
"AC026979.2",3.94926578299436e-91,-0.470400369964368,0.119,0.245,1.44547076923377e-86,"3","AC026979.2"
"HNRNPL",1.16725575303667e-90,0.263876346776929,0.815,0.608,4.27227278168952e-86,"3","HNRNPL"
"PSAP",2.99816164161901e-90,0.255488306276926,0.769,0.545,1.09735714244897e-85,"3","PSAP"
"CDKN1B",4.83836474000374e-90,-0.496354078672835,0.47,0.539,1.77088987848877e-85,"3","CDKN1B"
"ITPKB.2",7.91237511111376e-90,0.26231770754201,0.701,0.477,2.89600841441875e-85,"3","ITPKB"
"LDLRAP1.1",4.33083167059943e-89,-0.484383404741865,0.275,0.39,1.5851276997561e-84,"3","LDLRAP1"
"PABPN1",1.04707603371083e-88,0.253633441446889,0.802,0.582,3.83240299098501e-84,"3","PABPN1"
"SERBP1",1.18406889264012e-88,0.267990650330984,0.785,0.575,4.33381055395211e-84,"3","SERBP1"
"PHB2",1.4594482343652e-88,0.258198765538901,0.739,0.518,5.34172648260005e-84,"3","PHB2"
"LAMTOR4",2.47379972539972e-88,0.253638848764526,0.784,0.563,9.05435437493553e-84,"3","LAMTOR4"
"ANXA2R",4.41912401735956e-87,-0.453125938135524,0.161,0.287,1.61744358159377e-82,"3","ANXA2R"
"GIMAP7.1",1.66563710609367e-86,0.299090678913359,0.79,0.594,6.09639837201346e-82,"3","GIMAP7"
"TAGAP",1.78661888179712e-85,-0.505848117016046,0.547,0.62,6.53920376926565e-81,"3","TAGAP"
"CORO7.2",2.68053523277964e-85,-0.511562536829838,0.338,0.428,9.81102700549677e-81,"3","CORO7"
"TUBB2A.1",3.08254775043772e-85,-0.341031981534805,0.016,0.113,1.12824330213771e-80,"3","TUBB2A"
"HBB",3.33089009658056e-85,1.1768562129734,0.13,0.051,1.21913908424945e-80,"3","HBB"
"VIPR1",4.24613221888541e-85,-0.318561374912062,0.022,0.121,1.55412685343425e-80,"3","VIPR1"
"SH3BP5.1",1.27476653064498e-84,-0.398399218348123,0.056,0.167,4.6657729788137e-80,"3","SH3BP5"
"TBCC.1",2.71830410634239e-84,-0.493583972564428,0.252,0.359,9.94926485962378e-80,"3","TBCC"
"LY6E",4.22737181427532e-84,-0.411632676194744,0.531,0.592,1.54726035774291e-79,"3","LY6E"
"PATJ",1.91683382225326e-83,-0.294843832401935,0.014,0.108,7.01580347282916e-79,"3","PATJ"
"CDC14A.1",5.78722456046785e-83,-0.410642332585358,0.093,0.209,2.11818206137684e-78,"3","CDC14A"
"PARP15",1.41202895664212e-82,-0.338942400869816,0.029,0.129,5.16816718420584e-78,"3","PARP15"
"RBMS1",1.68610813347403e-82,-0.497952973313434,0.323,0.414,6.17132437932829e-78,"3","RBMS1"
"UBB.1",2.54803973739822e-82,0.250830772739278,0.9,0.751,9.32608024285122e-78,"3","UBB"
"ARHGAP5",1.52716745707355e-81,-0.342163018797168,0.038,0.141,5.58958560963491e-77,"3","ARHGAP5"
"FLOT1",2.23522641496382e-81,-0.428639541145811,0.13,0.248,8.18115220140907e-77,"3","FLOT1"
"KLF9.1",2.43594707599207e-81,-0.50804672825367,0.29,0.388,8.91580989283859e-77,"3","KLF9"
"SYNJ2",3.98964269638443e-81,-0.308563857119689,0.026,0.124,1.46024912330366e-76,"3","SYNJ2"
"GNAQ",1.55824765865656e-80,-0.358509936300288,0.054,0.161,5.70334225544889e-76,"3","GNAQ"
"LINC00402.1",1.99432501946384e-80,-0.384005950212817,0.041,0.146,7.29942900373962e-76,"3","LINC00402"
"TOMM20.1",2.10497028624219e-80,-0.382764020912329,0.688,0.686,7.70440174467503e-76,"3","TOMM20"
"ITGA5",2.45656270182206e-80,-0.286387368321871,0.016,0.108,8.99126514493892e-76,"3","ITGA5"
"CCNL1",4.55334632156492e-80,-0.396635879793958,0.796,0.777,1.66657028715598e-75,"3","CCNL1"
"AC009041.2",2.08284765979993e-79,-0.301702897289408,0.016,0.107,7.62343071963373e-75,"3","AC009041.2"
"ETS1",2.78074420289011e-79,0.261061025387583,0.924,0.812,1.01778018569981e-74,"3","ETS1"
"IL4R",2.88940702358936e-79,-0.426077117309272,0.103,0.216,1.05755186470394e-74,"3","IL4R"
"MYL12A.2",5.82231051574224e-79,-0.371704757439636,0.896,0.848,2.13102387186682e-74,"3","MYL12A"
"EPB41L4A-AS1.1",6.47437398529386e-79,-0.465810861748303,0.246,0.349,2.36968562235741e-74,"3","EPB41L4A-AS1"
"SERP1",1.92591990900155e-78,-0.365286163671167,0.767,0.74,7.04905945893657e-74,"3","SERP1"
"SELENOM",2.13717571193622e-78,-0.431065671574947,0.19,0.303,7.82227682325777e-74,"3","SELENOM"
"VAMP2",1.52551384153859e-77,-0.343107978598296,0.77,0.747,5.58353321141539e-73,"3","VAMP2"
"DOCK10",3.40614861756959e-76,-0.482492191992048,0.272,0.37,1.24668445551665e-71,"3","DOCK10"
"ADGRE5.1",3.8176730037788e-76,-0.520627215665886,0.236,0.338,1.39730649611308e-71,"3","ADGRE5"
"STAT3",1.00818721414866e-75,0.265817883907174,0.729,0.526,3.6900660225055e-71,"3","STAT3"
"RNF138.1",9.25186259656766e-75,-0.489111938966832,0.325,0.404,3.38627422896973e-70,"3","RNF138"
"ZC3HAV1",1.35104000790386e-74,-0.419382899780356,0.596,0.622,4.94494153292891e-70,"3","ZC3HAV1"
"OSER1.1",5.75003634447469e-74,-0.449841617227063,0.159,0.266,2.10457080244118e-69,"3","OSER1"
"LTB.2",8.56021102260478e-74,-0.254164119626607,0.942,0.962,3.13312283638358e-69,"3","LTB"
"STMN3",6.3993302391669e-72,-0.434680384257277,0.172,0.28,2.34221886083748e-67,"3","STMN3"
"FCGRT",8.64011852181112e-72,-0.367187725838744,0.078,0.181,3.16236978016809e-67,"3","FCGRT"
"IFITM1.1",6.08961783593121e-71,0.34118915457176,0.976,0.952,2.22886102412918e-66,"3","IFITM1"
"SNHG16",6.02452169956192e-70,-0.445214553050741,0.254,0.349,2.20503518725666e-65,"3","SNHG16"
"TIMP1.1",1.17841916557805e-69,-0.368027549302246,0.097,0.204,4.31313198793222e-65,"3","TIMP1"
"TMEM71",2.23911104977268e-69,-0.296787155127896,0.039,0.132,8.195370353273e-65,"3","TMEM71"
"INPP4A",1.34784422263475e-68,-0.430343549851999,0.145,0.247,4.93324463926543e-64,"3","INPP4A"
"DUSP8.1",2.11713181177681e-68,-0.326569521801306,0.037,0.127,7.7489141442843e-64,"3","DUSP8"
"CA5B",1.23440857684432e-67,-0.389013598329091,0.101,0.201,4.5180588321079e-63,"3","CA5B"
"UXT",1.35323536791333e-67,-0.340353580131453,0.753,0.717,4.95297677009959e-63,"3","UXT"
"PLSCR3",1.75259716002408e-67,-0.444125913816889,0.324,0.399,6.41468086540413e-63,"3","PLSCR3"
"SNHG6",2.41436644149495e-67,-0.300928367464697,0.836,0.81,8.83682261251567e-63,"3","SNHG6"
"ZNF652",1.28108052955332e-66,-0.332590248395743,0.067,0.164,4.68888284621811e-62,"3","ZNF652"
"KCNQ1",3.71511393117251e-66,-0.294138621182115,0.042,0.131,1.35976884994845e-61,"3","KCNQ1"
"RGL4",3.71517171453592e-66,-0.355199231968127,0.095,0.196,1.35978999923729e-61,"3","RGL4"
"CD83",9.07337709570357e-66,-0.337166601792501,0.038,0.126,3.32094675079846e-61,"3","CD83"
"TTN",9.96653014838519e-66,-0.483630059839932,0.106,0.209,3.64784969961046e-61,"3","TTN"
"ANK3",2.42758423473147e-65,-0.350430267014033,0.078,0.177,8.88520105754064e-61,"3","ANK3"
"PARP8.1",5.10931251786539e-65,-0.452193747846579,0.237,0.329,1.87005947466391e-60,"3","PARP8"
"PECAM1.1",9.97475665405581e-65,-0.30742328907442,0.024,0.106,3.65086068295097e-60,"3","PECAM1"
"GPR65",3.36641903639296e-64,-0.331995061600642,0.06,0.153,1.23214303151019e-59,"3","GPR65"
"WAKMAR2",5.51548011753396e-64,-0.327006656641542,0.051,0.141,2.01872087781861e-59,"3","WAKMAR2"
"FCMR.2",1.0948459666608e-63,0.250848749299386,0.825,0.668,4.00724572257521e-59,"3","FCMR"
"APBB1.1",1.50176802675255e-63,-0.424521890964709,0.214,0.307,5.49662115471702e-59,"3","APBB1"
"PIK3R1.1",1.91516907929562e-63,-0.492103467045598,0.38,0.44,7.00971034712991e-59,"3","PIK3R1"
"CERS6",2.12219498959931e-63,-0.360255673523442,0.085,0.181,7.76744588143243e-59,"3","CERS6"
"RSL1D1.1",5.22105285534747e-63,-0.366517861699938,0.652,0.648,1.91095755558573e-58,"3","RSL1D1"
"MFNG",6.25125667840469e-63,-0.416725441910488,0.33,0.399,2.2880224568629e-58,"3","MFNG"
"EIF4A1.1",2.52623055678175e-62,0.254631295736656,0.876,0.729,9.24625646087689e-58,"3","EIF4A1"
"BCL11B",5.261088702765e-62,-0.376068088672345,0.623,0.646,1.92561107609902e-57,"3","BCL11B"
"CDKN2AIP.1",5.71671907691614e-62,-0.417753343705532,0.176,0.271,2.09237634934208e-57,"3","CDKN2AIP"
"CCND2.2",2.8447137019133e-61,-0.329874692197382,0.164,0.276,1.04119366203729e-56,"3","CCND2"
"GBP1",3.02867532486504e-60,-0.304094493069108,0.043,0.128,1.10852545565385e-55,"3","GBP1"
"TMEM63A",1.99848241724726e-59,-0.409145881132501,0.147,0.239,7.31464549536669e-55,"3","TMEM63A"
"BCLAF1",4.31788346352002e-59,-0.361512112706011,0.682,0.669,1.58038852648296e-54,"3","BCLAF1"
"LINC01891",1.2972603764113e-58,-0.300199827379907,0.045,0.127,4.74810270370301e-54,"3","LINC01891"
"RBM3.1",1.71638485540802e-58,-0.285431225968915,0.818,0.789,6.28214020927889e-54,"3","RBM3"
"ITGA4",1.91911292756714e-58,-0.529687885977529,0.245,0.329,7.02414522618848e-54,"3","ITGA4"
"ZNF10.1",4.36668703864094e-57,-0.348620823235003,0.102,0.193,1.59825112301297e-52,"3","ZNF10"
"BIRC3",2.5852279812674e-56,-0.385587313325313,0.187,0.284,9.4621929342368e-52,"3","BIRC3"
